facility_id,readm_ratio_readm_30_ami_hrrp,readm_ratio_readm_30_cabg_hrrp,readm_ratio_readm_30_copd_hrrp,readm_ratio_readm_30_hf_hrrp,readm_ratio_readm_30_hip_knee_hrrp,readm_ratio_readm_30_pn_hrrp,readm_predicted_readm_30_ami_hrrp,readm_predicted_readm_30_cabg_hrrp,readm_predicted_readm_30_copd_hrrp,readm_predicted_readm_30_hf_hrrp,readm_predicted_readm_30_hip_knee_hrrp,readm_predicted_readm_30_pn_hrrp,readm_expected_readm_30_ami_hrrp,readm_expected_readm_30_cabg_hrrp,readm_expected_readm_30_copd_hrrp,readm_expected_readm_30_hf_hrrp,readm_expected_readm_30_hip_knee_hrrp,readm_expected_readm_30_pn_hrrp,readm_count_readm_30_ami_hrrp,readm_count_readm_30_cabg_hrrp,readm_count_readm_30_copd_hrrp,readm_count_readm_30_hf_hrrp,readm_count_readm_30_hip_knee_hrrp,readm_count_readm_30_pn_hrrp
440120,1.0075,1.3264,0.9682,0.9989,1.0219,0.9868,12.8516,13.8098,16.8996,19.82,5.8689,15.6524,12.7562,10.4117,17.4543,19.8424,5.7432,15.8613,46.0,28.0,11.0,101.0,,78.0
440125,0.9694,1.0579,1.1406,1.106,1.0383,1.1208,10.3403,11.064,20.4613,22.6036,6.0361,17.8897,10.6668,10.4589,17.9393,20.4377,5.8133,15.9612,11.0,,43.0,64.0,,53.0
440130,,,0.9369,0.9599,,0.9755,,,14.7803,18.274,,14.0161,,,15.7763,19.037,,14.3688,,,,19.0,,18.0
440131,,,1.0101,1.0325,,1.002,,,13.7882,19.6089,,13.5394,,,13.6504,18.9915,,13.5126,,,,18.0,,18.0
440132,,,0.9984,1.0203,,0.9044,,,16.7907,18.5898,,13.7131,,,16.8168,18.2192,,15.1635,,,15.0,15.0,,14.0
440137,,,1.0061,0.9849,,0.97,,,17.5652,18.0507,,14.4566,,,17.4595,18.3269,,14.9034,,,,13.0,,
440144,0.9872,,1.023,1.0061,,1.0062,14.451,,22.4628,20.3552,,15.8234,14.6382,,21.9581,20.2312,,15.726,,,20.0,55.0,,30.0
440148,,,,,,0.983,,,,,,13.6642,,,,,,13.9005,,,,,,
440150,0.9951,,1.1013,1.0585,1.009,0.972,12.1494,,18.447,19.9113,6.5824,14.141,12.2089,,16.7503,18.8101,6.5237,14.5489,13.0,,25.0,77.0,,54.0
440151,,,0.9563,1.0401,,0.9643,,,12.6237,19.5622,,14.4409,,,13.2,18.8075,,14.9759,,,,23.0,,20.0
440153,,,0.981,0.9824,,0.9941,,,17.6173,21.05,,14.68,,,17.9588,21.4275,,14.7668,,,,13.0,,14.0
440156,1.0108,0.9272,0.9427,0.9805,1.0062,1.0545,13.8791,14.4334,16.4745,18.8483,5.6392,17.1622,13.7309,15.567,17.4749,19.2237,5.6047,16.2752,29.0,,13.0,80.0,14.0,81.0
440161,0.9558,1.0322,0.972,0.9497,0.7801,1.0325,13.6107,11.457,17.8088,18.8492,4.8334,16.8152,14.2393,11.0992,18.3214,19.8479,6.1956,16.2858,49.0,36.0,,122.0,,60.0
440173,1.0663,1.2266,0.984,0.9485,1.172,0.9745,12.2487,11.3093,17.4186,18.1598,6.7093,14.0348,11.4871,9.2199,17.7016,19.1464,5.7247,14.4025,43.0,24.0,26.0,99.0,27.0,48.0
440175,,,0.973,1.0137,,0.9633,,,18.6223,20.0122,,13.8974,,,19.139,19.742,,14.4268,,,,14.0,,18.0
440176,,,,,,1.084,,,,,,14.0758,,,,,,12.9855,,,,,,16.0
440183,1.0491,1.1164,0.9619,1.104,1.0854,0.9568,13.7717,11.1776,19.285,21.2942,6.1947,16.3053,13.1273,10.0125,20.0496,19.2876,5.7071,17.0419,14.0,12.0,,46.0,,27.0
440184,,,0.9901,0.9876,,1.0066,,,16.3172,18.0333,,14.3707,,,16.4797,18.2603,,14.2769,,,,13.0,,25.0
440185,1.0105,,0.9335,1.0849,1.3115,0.999,14.8237,,18.4918,22.8763,9.0124,16.6372,14.6692,,19.809,21.0866,6.8719,16.6546,21.0,,13.0,77.0,,54.0
440187,,,1.0128,0.9885,,1.1136,,,17.5004,18.0978,,16.5198,,,17.2788,18.3092,,14.8343,,,,16.0,,29.0
440192,,,1.0172,,,0.9994,,,15.1754,,,13.533,,,14.9191,,,13.5408,,,,,,
440193,0.9917,,0.9232,0.951,0.9639,1.0653,13.1601,,16.3464,19.4182,5.6942,17.2319,13.2709,,17.7064,20.4192,5.9075,16.1753,,,13.0,41.0,,41.0
440194,0.996,,0.9753,1.0554,1.0575,0.9535,14.1831,,17.4936,22.0592,5.6198,15.3309,14.2398,,17.937,20.9017,5.314,16.0777,11.0,,,49.0,,54.0
440197,0.9592,,,1.029,,0.9414,12.0475,,,18.7606,,13.2576,12.5605,,,18.2323,,14.0822,,,,24.0,,12.0
440200,,,,,,1.0158,,,,,,12.8953,,,,,,12.6952,,,,,,
440227,1.0239,,0.9835,1.022,1.0219,1.0804,13.4741,,16.2229,20.0117,6.4799,17.1596,13.159,,16.4948,19.5808,6.341,15.8831,,,,30.0,,33.0
440228,0.9143,,1.0114,1.1074,,0.9279,11.4813,,14.8072,20.4848,,14.0693,12.5574,,14.6409,18.4973,,15.1621,,,15.0,74.0,,46.0
450002,0.9984,,,0.9869,,1.0254,13.1625,,,17.2816,,15.9967,13.1833,,,17.5103,,15.5997,,,,,,18.0
450007,1.0126,,0.9882,0.9965,,0.8825,11.2321,,13.3501,16.5626,,10.8973,11.0921,,13.5094,16.6202,,12.3479,16.0,,,41.0,,21.0
450010,1.0556,1.1265,0.9719,1.0655,0.8264,0.9775,14.0791,12.221,18.7504,20.7554,3.7982,15.934,13.3378,10.8491,19.2923,19.4802,4.5961,16.3007,45.0,14.0,50.0,147.0,,172.0
450011,0.9348,1.0488,1.0319,1.0296,0.8402,0.9973,11.7422,10.9888,17.5285,20.3771,4.0569,15.5883,12.5613,10.4772,16.987,19.792,4.8288,15.6298,14.0,13.0,26.0,136.0,,84.0
450015,1.0832,,1.0811,0.9565,,0.9982,15.6665,,25.3687,21.2346,,17.0964,14.4635,,23.4658,22.2003,,17.127,,,19.0,40.0,,18.0
450018,1.1487,1.0946,1.0219,1.0958,,0.9895,16.7398,12.6231,19.7509,22.3194,,16.2692,14.5725,11.5317,19.3282,20.3683,,16.4413,50.0,14.0,37.0,209.0,,93.0
450021,0.9713,1.0401,0.9516,0.8731,1.1551,0.9328,14.4323,10.8025,18.7994,17.8143,7.0942,15.7922,14.858,10.3861,19.7547,20.4029,6.1416,16.9293,,25.0,26.0,90.0,,79.0
450023,0.9694,1.0108,1.033,1.0797,,1.0936,12.5472,10.1012,15.3144,20.7188,,15.8808,12.9436,9.9934,14.8246,19.1901,,14.521,18.0,,13.0,85.0,,49.0
450024,1.0637,,0.984,0.9809,,1.031,13.5824,,17.8781,17.6654,,15.0227,12.7687,,18.1684,18.01,,14.5703,,,,11.0,,16.0
450028,0.9898,,0.9999,1.0058,,1.0099,16.2233,,20.0322,20.8246,,17.2112,16.3906,,20.0343,20.7036,,17.0419,,,,30.0,,32.0
450029,1.0441,,0.9668,1.0136,,0.9394,15.4402,,18.2431,21.2008,,16.986,14.7874,,18.8692,20.9165,,18.0817,12.0,,,61.0,,56.0
450032,1.061,0.9778,1.0147,1.0597,,1.0762,14.5835,10.9061,18.1509,20.9313,,16.8993,13.7456,11.1537,17.8874,19.7527,,15.7033,37.0,,43.0,102.0,,143.0
450033,1.1217,,0.9808,0.9021,0.9498,1.1422,18.041,,17.252,18.2816,6.1663,18.0162,16.0837,,17.5895,20.2654,6.4919,15.7731,24.0,,,37.0,,67.0
450034,1.1667,0.9994,0.9237,0.9608,,1.0557,15.625,11.7083,17.3344,19.6454,,16.992,13.3925,11.7152,18.7666,20.4479,,16.0962,40.0,,21.0,78.0,,65.0
450035,,,,0.9817,,,,,,22.0797,,,,,,22.492,,,,,,,,
450039,,,0.9716,0.9661,,0.9948,,,24.2199,19.6775,,17.3526,,,24.9274,20.3685,,17.4425,,,11.0,27.0,,17.0
450040,0.911,0.9754,1.0055,0.8982,,0.8744,12.1596,8.4202,18.1478,17.891,,14.2245,13.3471,8.6326,18.0476,19.9197,,16.2675,23.0,,22.0,83.0,,86.0
450042,0.997,0.8889,1.0419,1.0401,0.9583,0.9113,12.2365,9.0854,19.0201,20.1128,5.2849,13.5441,12.273,10.2212,18.2555,19.3372,5.515,14.8629,22.0,,27.0,100.0,,40.0
450044,1.1005,1.0959,1.0604,0.9909,0.9371,1.0535,17.873,12.4282,18.1327,21.3687,6.5394,19.1108,16.2401,11.3411,17.0998,21.5639,6.9782,18.1396,30.0,,29.0,141.0,,112.0
450046,0.9762,1.1332,0.918,1.0053,1.0124,0.9693,14.8155,13.5275,15.991,19.8149,5.8095,16.2937,15.176,11.9372,17.4191,19.7104,5.7382,16.8102,38.0,12.0,,63.0,,73.0
450051,0.9419,,1.0346,0.9783,,0.9601,15.1358,,20.9296,19.8584,,16.4337,16.0697,,20.229,20.298,,17.1159,,,16.0,26.0,,14.0
450054,0.9981,1.0058,1.0141,1.0043,1.0822,0.8612,14.191,11.066,19.6028,19.9466,6.0937,14.0213,14.218,11.0026,19.3304,19.8608,5.6311,16.2805,28.0,,43.0,117.0,,58.0
450055,,,0.9938,1.0176,,0.9991,,,18.1841,18.9907,,15.3597,,,18.2976,18.6621,,15.3734,,,,,,11.0
450056,1.0551,0.9247,0.9542,0.9857,1.0731,1.0786,13.0361,8.2762,15.1342,19.6037,5.5187,16.1801,12.3556,8.9503,15.8603,19.8877,5.1429,15.0013,19.0,,,66.0,,57.0
450058,0.9646,0.9484,0.9057,0.9353,1.098,0.9315,13.424,9.3173,16.0488,17.7086,6.3828,14.3497,13.917,9.8238,17.7202,18.9327,5.8134,15.4052,45.0,13.0,18.0,147.0,12.0,119.0
450064,,,1.0494,0.9798,,1.0215,,,19.9171,18.7324,,15.1312,,,18.9796,19.1191,,14.8124,,,23.0,36.0,,58.0
450068,0.8871,1.023,0.9815,0.9419,,1.0374,13.4032,12.3742,20.322,20.8853,,17.7169,15.1096,12.0959,20.706,22.1745,,17.0779,24.0,11.0,13.0,96.0,,61.0
450072,0.9251,,1.0372,1.0725,,1.0207,12.7783,,17.9589,21.0852,,16.5007,13.8133,,17.3143,19.6591,,16.1658,,,16.0,41.0,,23.0
450079,0.9935,,1.0272,1.0876,,1.1032,11.4965,,19.3898,20.1863,,16.4988,11.5717,,18.8757,18.5602,,14.956,,,22.0,64.0,,47.0
450080,0.9639,,0.9108,1.0086,,0.9881,10.5148,,15.4379,19.2767,,15.5772,10.909,,16.9504,19.112,,15.7643,,,,17.0,,26.0
450082,,,,0.9972,,1.0609,,,,22.8747,,16.083,,,,22.9379,,15.1596,,,,11.0,,12.0
450083,1.1497,1.1115,1.046,1.0192,0.8622,1.0612,14.8981,12.8246,20.0073,21.2766,5.1118,18.3004,12.9588,11.5385,19.1281,20.8766,5.9287,17.2442,62.0,25.0,36.0,118.0,19.0,117.0
450087,1.0351,0.9678,1.0143,1.0547,,1.0523,15.1491,11.4627,18.632,20.2815,,17.8199,14.6349,11.8442,18.3687,19.2291,,16.9348,13.0,,13.0,42.0,,50.0
450090,,,0.9907,0.9774,0.9884,0.9493,,,16.0763,18.5233,4.1899,12.7975,,,16.228,18.9513,4.2389,13.4809,,,,,,17.0
450092,,,,1.0503,,0.9755,,,,22.0472,,16.3331,,,,20.9908,,16.7428,,,,14.0,,15.0
450097,1.0395,,0.9961,1.0281,0.9817,0.9707,13.4714,,16.5157,20.4792,5.6711,15.9685,12.9592,,16.58,19.9199,5.7767,16.4501,,,,26.0,,21.0
450101,0.9449,,1.0317,1.0059,0.9137,0.9629,11.2259,,17.7753,18.5588,4.0918,13.9275,11.8808,,17.2289,18.4503,4.4785,14.4642,,,27.0,47.0,,40.0
450102,0.8599,0.7448,0.9244,0.988,1.0151,0.9431,11.1923,7.9019,17.1185,20.4972,7.0132,15.1104,13.0151,10.6096,18.5178,20.7457,6.9092,16.0228,43.0,17.0,36.0,184.0,,167.0
450104,1.0107,,0.9985,1.0421,1.4782,1.0868,12.3495,,14.8084,18.0087,6.9336,13.9493,12.2186,,14.8309,17.2809,4.6905,12.8347,,,11.0,42.0,,26.0
450107,1.0522,1.0469,0.9956,1.0385,0.9149,1.1155,14.753,11.8407,18.4356,20.3442,3.9239,17.7251,14.0213,11.3101,18.5162,19.5895,4.2891,15.8902,19.0,,,53.0,,68.0
450108,,,,0.9771,,0.9794,,,,17.2049,,12.409,,,,17.6076,,12.6705,,,,,,
450119,1.0274,0.9822,0.9746,1.0433,,1.1132,16.4884,14.4387,18.1809,21.9885,,18.5734,16.0484,14.7006,18.6542,21.0756,,16.6844,25.0,,,81.0,,59.0
450124,,,,,,0.981,,,,,,17.7124,,,,,,18.0556,,,,,,
450128,,,,0.9872,,1.0197,,,,20.7731,,17.4565,,,,21.0417,,17.1201,,,,19.0,,20.0
450132,0.9225,0.9569,0.9542,0.8982,,0.9688,12.46,12.401,18.9361,18.0648,,15.665,13.5069,12.9598,19.8451,20.1119,,16.1692,15.0,,15.0,56.0,,48.0
450133,0.9535,1.0684,1.0904,0.9558,,1.0177,10.6271,10.8125,17.8242,17.236,,15.0676,11.1451,10.1205,16.3468,18.033,,14.8062,,,23.0,43.0,,56.0
450135,0.9994,0.8778,1.0216,0.8953,,0.9939,13.1414,8.9997,18.3627,18.2546,,15.8217,13.1492,10.253,17.9747,20.3897,,15.9184,39.0,,35.0,128.0,,123.0
450137,1.0095,0.984,1.0507,1.0846,,1.0407,13.4802,10.8006,21.6443,22.2745,,17.9175,13.3537,10.976,20.5999,20.5375,,17.2174,11.0,,35.0,86.0,,47.0
450144,,,,,,0.9843,,,,,,11.4212,,,,,,11.6038,,,,,,
450147,1.0965,,1.0147,0.946,,0.9509,14.4569,,17.644,19.9682,,15.17,13.1841,,17.3886,21.107,,15.9539,25.0,,12.0,50.0,,30.0
450148,,,1.0328,0.9091,,0.9774,,,15.4794,15.9664,,14.6829,,,14.9878,17.5628,,15.0229,,,,12.0,,23.0
450152,1.0226,,1.0431,1.0156,,1.0858,13.536,,16.9152,20.4315,,16.8511,13.2366,,16.2166,20.1182,,15.5197,14.0,,13.0,52.0,,50.0
450154,1.0186,,,1.0238,,0.9622,12.2438,,,18.376,,12.7143,12.0197,,,17.9493,,13.2134,,,,16.0,,11.0
450155,,,,,,0.9888,,,,,,12.7608,,,,,,12.9055,,,,,,
450163,,,,1.0294,,0.9759,,,,20.6407,,14.6091,,,,20.0511,,14.9706,,,,11.0,,
450165,,,,1.0219,,0.9589,,,,19.2761,,13.7008,,,,18.8632,,14.2882,,,,11.0,,
450176,1.0193,,1.0257,1.0695,,1.0478,16.6489,,19.7106,22.5822,,17.8621,16.3331,,19.2168,21.1145,,17.0476,,,11.0,24.0,,50.0
450184,1.0661,1.0779,0.979,1.014,1.1718,1.0357,14.7038,12.2198,19.07,20.8592,7.6776,17.5047,13.7919,11.3363,19.4784,20.5716,6.5521,16.901,58.0,28.0,64.0,316.0,,262.0
450193,0.9199,0.8594,0.9709,0.9688,,0.9669,13.5923,10.2079,15.7608,19.9391,,17.8159,14.7756,11.8783,16.2331,20.582,,18.4257,19.0,19.0,,90.0,,26.0
450194,,,,1.0033,,1.0169,,,,19.2005,,14.3958,,,,19.1364,,14.1567,,,,,,
450196,0.9365,,1.1348,1.0236,0.9095,0.9411,13.5342,,22.4501,20.8924,4.114,15.2136,14.4516,,19.784,20.4099,4.5234,16.1664,21.0,,56.0,88.0,,67.0
450200,0.949,,1.001,1.0291,,1.0743,12.5308,,15.9659,18.5653,,16.3366,13.2044,,15.9506,18.0395,,15.2062,,,13.0,31.0,,35.0
450203,1.0693,,1.0503,1.0593,1.0292,1.0394,14.712,,22.3968,21.3892,4.5754,17.1648,13.7589,,21.3252,20.1909,4.4454,16.5141,18.0,,18.0,53.0,,85.0
450209,0.9555,1.0908,0.9553,0.938,,0.9793,11.4168,14.0946,16.8903,17.4317,,14.5255,11.9489,12.9218,17.6807,18.5843,,14.8333,28.0,,,42.0,,39.0
450210,,,,1.0042,,1.0121,,,,18.1166,,13.4005,,,,18.0414,,13.24,,,,,,
450211,1.0871,,0.9872,1.0666,,1.0032,13.4417,,17.6693,19.6109,,15.9927,12.3646,,17.8986,18.387,,15.9409,19.0,,,47.0,,37.0
450213,0.9608,1.0159,0.965,1.0345,,0.9853,13.1072,10.927,14.94,19.841,,15.12,13.6415,10.7556,15.4824,19.1788,,15.3456,,,,35.0,,22.0
450222,1.1348,1.0178,1.0159,1.0241,,1.1161,14.1837,10.823,17.5291,19.8628,,17.9088,12.4992,10.6335,17.2547,19.3946,,16.0458,23.0,,18.0,51.0,,53.0
450229,1.0354,0.942,0.9377,0.947,1.0014,0.8875,13.2095,9.4313,17.489,18.6744,4.6604,14.3933,12.758,10.0121,18.6517,19.719,4.6538,16.2172,55.0,18.0,50.0,124.0,27.0,116.0
450231,1.0429,1.1491,0.985,0.9429,1.2528,0.9592,12.3944,10.6573,16.8049,17.2819,9.231,14.0315,11.8841,9.2748,17.0613,18.3282,7.3685,14.6289,43.0,19.0,32.0,122.0,,107.0
450235,,,,,,0.9818,,,,,,11.8551,,,,,,12.0752,,,,,,
450236,0.9275,,0.9847,0.9418,,0.972,13.8338,,17.6778,17.8259,,15.7291,14.9151,,17.9518,18.927,,16.1827,,,,28.0,,39.0
450237,1.0572,1.0654,0.9997,1.0181,0.9868,0.9607,15.6879,11.2867,17.0121,19.9098,5.9799,15.0236,14.839,10.5937,17.0177,19.5564,6.06,15.6374,79.0,17.0,34.0,157.0,,107.0
450241,,,,,,1.0049,,,,,,13.756,,,,,,13.6883,,,,,,
450271,1.1288,,1.0456,1.1327,,0.9221,14.955,,19.085,21.7999,,14.6052,13.2481,,18.2518,19.2452,,15.8393,19.0,,23.0,51.0,,38.0
450272,1.0285,,1.0133,0.937,,1.0524,11.3811,,17.8729,16.9323,,13.5888,11.0658,,17.6378,18.0703,,12.9125,,,,32.0,,20.0
450289,,,,1.0334,,,,,,23.1677,,,,,,22.4198,,,,,,15.0,,
450292,,,,0.9767,,0.9993,,,,16.6111,,14.3561,,,,17.0071,,14.3668,,,,,,
450324,0.9266,0.9891,0.9828,1.0884,0.8935,1.1744,12.6163,11.8652,18.5893,22.6285,4.7621,20.4488,13.6161,11.9962,18.9137,20.7899,5.3296,17.4116,36.0,20.0,66.0,179.0,,221.0
450330,,,0.9881,0.993,,1.0402,,,20.3223,21.0543,,20.4878,,,20.5681,21.2029,,19.6952,,,,14.0,,19.0
450346,0.972,0.9602,0.9999,1.0112,,1.0473,13.331,12.0177,16.286,19.613,,17.1247,13.7154,12.5165,16.2881,19.3952,,16.3512,,,21.0,52.0,,60.0
450347,,,1.0021,1.083,,1.0033,,,15.5927,19.034,,14.1591,,,15.5601,17.5756,,14.113,,,12.0,27.0,,24.0
450351,,,,1.048,,0.9805,,,,17.6698,,14.0373,,,,16.8604,,14.3162,,,,13.0,,15.0
450352,1.0654,,0.9789,1.0167,0.9309,1.0645,15.1915,,17.1463,19.345,4.5449,16.3072,14.2583,,17.5167,19.0274,4.8822,15.3197,17.0,,25.0,72.0,,72.0
450358,0.9275,0.9895,0.9692,0.9138,0.9582,0.9681,14.434,10.0819,20.8245,19.8716,7.0501,17.2072,15.5628,10.1888,21.4869,21.7466,7.3575,17.7736,30.0,33.0,39.0,295.0,,191.0
450369,,,0.9847,,0.9205,0.923,,,12.6579,,3.5597,10.8928,,,12.8551,,3.8672,11.8014,,,,,,
450370,,,,1.0167,,0.9329,,,,17.262,,12.8415,,,,16.9782,,13.7659,,,,11.0,,
450372,1.1342,,0.9589,1.0851,,1.0258,12.7926,,17.4021,20.4673,,15.3319,11.2792,,18.1477,18.8629,,14.946,11.0,,23.0,79.0,,44.0
450379,,,,1.0574,,1.0205,,,,19.7987,,17.1646,,,,18.7248,,16.8191,,,,,,11.0
450388,1.0698,0.9377,1.0608,1.0109,0.9614,1.0155,13.8208,10.1442,18.075,19.1558,4.3268,15.9295,12.919,10.8186,17.0393,18.9501,4.5008,15.6863,118.0,30.0,62.0,445.0,24.0,297.0
450389,1.0117,,1.0743,1.0036,,1.0765,13.6464,,19.3166,19.5367,,16.0888,13.4885,,17.9812,19.4671,,14.9452,,,22.0,28.0,,53.0
450395,,,0.9849,1.0507,,0.9689,,,16.3758,16.5209,,14.6519,,,16.6271,15.723,,15.1219,,,,12.0,,
450399,,,,,,0.9805,,,,,,12.0109,,,,,,12.2499,,,,,,
450400,,,,,,1.0329,,,,,,14.523,,,,,,14.0602,,,,,,13.0
450403,0.9659,,0.9679,1.0624,1.1382,1.0716,13.3142,,17.2249,21.0445,5.7884,17.4987,13.784,,17.7959,19.8093,5.0856,16.33,,,16.0,64.0,21.0,95.0
450411,,,,,,0.9771,,,,,,12.736,,,,,,13.034,,,,,,
450419,,,0.9774,0.9505,,0.8929,,,13.7603,18.5999,,14.02,,,14.0778,19.5695,,15.7025,,,,,,
450422,,,,,1.009,,,,,,5.7471,,,,,,5.6956,,,,,,,
450424,0.9895,0.9392,1.0248,0.8876,,0.899,16.1176,10.0358,22.9707,19.7987,,16.5707,16.2894,10.6856,22.4139,22.3062,,18.4333,17.0,,24.0,83.0,,58.0
450431,0.9551,0.8894,1.1027,0.9812,0.9318,1.1245,11.7598,9.1639,19.1415,18.4521,4.5837,16.8609,12.3128,10.303,17.3588,18.8049,4.9194,14.9942,29.0,17.0,36.0,271.0,20.0,123.0
450447,,,1.0047,0.9832,1.098,1.0974,,,17.9217,19.548,5.3704,17.3633,,,17.8374,19.8825,4.891,15.8218,,,,23.0,,33.0
450451,,,,,,1.0089,,,,,,13.6632,,,,,,13.5423,,,,,,
450460,,,,,,0.9739,,,,,,15.1731,,,,,,15.5791,,,,,,
450462,0.9032,0.9426,0.9544,0.8613,0.6443,0.9822,11.9258,8.8707,18.3158,16.4695,3.3963,15.0401,13.2042,9.4114,19.1912,19.1228,5.271,15.3125,24.0,,19.0,108.0,,91.0
450465,,,0.9492,0.9643,,0.932,,,19.2813,21.0866,,17.3785,,,20.3125,21.8683,,18.6462,,,,16.0,,12.0
450469,0.9825,,0.9744,1.0525,,0.9419,12.9702,,17.9744,19.6999,,13.9061,13.2008,,18.446,18.7169,,14.7633,,,,26.0,,
450475,,,,0.9628,,0.9767,,,,17.1141,,12.2466,,,,17.7754,,12.539,,,,,,
450484,1.0253,1.1237,0.9621,0.9353,0.9536,1.0118,12.2098,12.6112,17.0337,17.8505,4.6584,17.7108,11.9082,11.2232,17.705,19.0863,4.8851,17.5044,12.0,,12.0,37.0,,55.0
450508,1.0155,,0.9569,1.044,0.968,1.1042,12.4045,,17.1198,19.7301,5.0706,17.0613,12.2148,,17.8907,18.8985,5.238,15.4517,,,,27.0,,27.0
450518,1.056,1.0851,1.0281,1.0083,,0.9788,14.8424,10.3757,18.7569,19.0657,,16.4618,14.0556,9.562,18.2438,18.9091,,16.8175,12.0,,18.0,29.0,,17.0
450537,0.9737,0.9343,0.9888,0.9671,,0.9792,12.478,10.2041,17.9913,18.2229,,15.0291,12.8149,10.9223,18.1944,18.8437,,15.3487,18.0,,15.0,49.0,,50.0
450539,,,,1.0222,,0.9497,,,,19.3757,,13.5722,,,,18.9549,,14.2904,,,,,,
450563,1.0314,,1.0184,0.9421,1.1048,0.9939,13.3524,,18.7936,17.2743,6.4923,13.8192,12.9456,,18.4536,18.3354,5.8765,13.9039,18.0,,35.0,68.0,,64.0
450565,,,0.9897,0.9902,,0.9594,,,15.5109,16.2484,,12.135,,,15.6729,16.4096,,12.6481,,,,,,
450571,0.9209,1.0995,1.0266,0.9172,1.06,0.9708,10.8261,10.3327,17.7255,17.5531,5.1545,14.0571,11.7566,9.3975,17.2654,19.1371,4.8628,14.4803,15.0,11.0,34.0,96.0,,90.0
450573,,,0.9832,1.0073,,0.9937,,,15.6379,19.6165,,12.5607,,,15.9051,19.4738,,12.6403,,,,,,
450584,,,,,,0.9951,,,,,,14.076,,,,,,14.1453,,,,,,
450587,0.9285,,0.9568,0.9673,1.4337,0.9808,11.2696,,15.5754,17.9143,7.1353,13.3884,12.1375,,16.2787,18.5191,4.9769,13.6502,,,,15.0,,27.0
450596,0.9841,,0.9634,1.0519,,0.9448,11.1428,,15.2688,19.3436,,14.5717,11.3225,,15.8492,18.3884,,15.4232,,,,28.0,,27.0
450597,,,,0.9623,,0.9224,,,,17.8746,,15.3314,,,,18.5757,,16.6213,,,,,,
450604,,,0.9757,1.0082,0.8753,0.9453,,,12.6705,16.5796,4.577,11.6954,,,12.9862,16.4443,5.2288,12.3727,,,,14.0,,
450610,1.0112,0.9094,0.9246,0.869,,0.9462,13.9454,10.4271,16.7842,16.6225,,14.011,13.7909,11.4661,18.1539,19.1273,,14.8083,18.0,11.0,,69.0,,51.0
450617,0.9397,0.8899,0.957,1.0617,0.9137,1.1114,12.9639,10.9792,17.925,22.3598,5.7914,19.0706,13.7957,12.3382,18.7304,21.0609,6.3382,17.1585,22.0,,20.0,144.0,,100.0
450634,1.027,1.0435,0.9791,1.066,1.0439,1.0884,13.0466,14.8131,17.5515,21.9929,7.2717,17.2117,12.7035,14.1955,17.9263,20.6303,6.9657,15.8134,14.0,,16.0,67.0,,94.0
450638,1.0644,,,1.0621,,1.0259,17.7699,,,24.6212,,19.6271,16.6951,,,23.1822,,19.1314,,,,29.0,,23.0
450639,1.0535,0.9764,1.0427,1.0596,,1.1385,14.7207,9.5981,18.9898,19.9083,,18.1248,13.9731,9.8297,18.2122,18.7876,,15.9192,18.0,,28.0,88.0,,90.0
450641,,,,1.0323,,0.9992,,,,16.585,,12.3194,,,,16.0666,,12.3292,,,,,,
450643,0.9969,,0.971,0.9661,,1.0872,14.9177,,21.563,20.127,,17.5967,14.9637,,22.2061,20.8342,,16.1857,,,,19.0,,34.0
450644,1.0142,,1.0049,1.0225,,0.9713,15.2656,,20.8411,21.3649,,17.0427,15.0517,,20.7404,20.8951,,17.5462,,,,32.0,,28.0
450647,1.0449,0.9559,1.043,1.005,1.1704,1.0026,14.708,11.4039,17.378,19.5287,6.8296,15.5456,14.0765,11.9305,16.6613,19.431,5.8351,15.5059,23.0,,22.0,90.0,,58.0
450651,0.9489,0.9846,1.0187,0.9975,1.0569,0.9848,12.9578,10.6678,17.4152,18.9353,5.6482,15.5778,13.6551,10.8342,17.0947,18.9825,5.3443,15.8182,20.0,,16.0,82.0,16.0,94.0
450653,,,,0.9662,,1.0566,,,,16.177,,14.8202,,,,16.7438,,14.026,,,,,,11.0
450654,,,0.9952,,,1.0419,,,20.6522,,,18.0732,,,20.7527,,,17.3469,,,,,,16.0
450656,1.034,,0.9912,1.0094,0.991,1.026,12.5948,,15.7999,18.579,4.3088,16.2017,12.1809,,15.9407,18.4055,4.3477,15.7908,12.0,,,33.0,,50.0
450658,,,,,,0.9856,,,,,,14.4936,,,,,,14.7047,,,,,,
450659,1.0297,,,0.9933,,1.0733,19.5348,,,21.3488,,19.5361,18.9722,,,21.4921,,18.2021,,,,20.0,,17.0
450661,0.9201,,0.9781,0.9689,,0.9416,12.4121,,15.85,17.3184,,13.5588,13.4898,,16.2051,17.8738,,14.4002,,,,26.0,,
450662,1.0522,1.0701,,1.0524,,0.9952,15.2302,12.8462,,21.9972,,16.5441,14.4749,12.0052,,20.902,,16.6245,18.0,,,39.0,,23.0
450668,0.9468,1.2096,,1.0278,1.1493,0.9629,13.7812,12.0623,,20.7443,6.6355,15.1451,14.5563,9.9719,,20.1841,5.7734,15.7282,,,,41.0,,19.0
450669,1.0292,,1.0255,0.9823,,1.0382,14.4368,,19.0855,19.285,,16.5194,14.0266,,18.6116,19.6325,,15.9113,,,12.0,34.0,,42.0
