facility_id,hcahps_pct_h_clean_hsp_a_p,hcahps_pct_h_clean_hsp_sn_p,hcahps_pct_h_clean_hsp_u_p,hcahps_pct_h_comp_1_a_p,hcahps_pct_h_comp_1_sn_p,hcahps_pct_h_comp_1_u_p,hcahps_pct_h_comp_2_a_p,hcahps_pct_h_comp_2_sn_p,hcahps_pct_h_comp_2_u_p,hcahps_pct_h_comp_5_a_p,hcahps_pct_h_comp_5_sn_p,hcahps_pct_h_comp_5_u_p,hcahps_pct_h_comp_6_n_p,hcahps_pct_h_comp_6_y_p,hcahps_pct_h_disch_help_n_p,hcahps_pct_h_disch_help_y_p,hcahps_pct_h_doctor_explain_a_p,hcahps_pct_h_doctor_explain_sn_p,hcahps_pct_h_doctor_explain_u_p,hcahps_pct_h_doctor_listen_a_p,hcahps_pct_h_doctor_listen_sn_p,hcahps_pct_h_doctor_listen_u_p,hcahps_pct_h_doctor_respect_a_p,hcahps_pct_h_doctor_respect_sn_p,hcahps_pct_h_doctor_respect_u_p,hcahps_pct_h_hsp_rating_0_6,hcahps_pct_h_hsp_rating_7_8,hcahps_pct_h_hsp_rating_9_10,hcahps_pct_h_med_for_a_p,hcahps_pct_h_med_for_sn_p,hcahps_pct_h_med_for_u_p,hcahps_pct_h_nurse_explain_a_p,hcahps_pct_h_nurse_explain_sn_p,hcahps_pct_h_nurse_explain_u_p,hcahps_pct_h_nurse_listen_a_p,hcahps_pct_h_nurse_listen_sn_p,hcahps_pct_h_nurse_listen_u_p,hcahps_pct_h_nurse_respect_a_p,hcahps_pct_h_nurse_respect_sn_p,hcahps_pct_h_nurse_respect_u_p,hcahps_pct_h_quiet_hsp_a_p,hcahps_pct_h_quiet_hsp_sn_p,hcahps_pct_h_quiet_hsp_u_p,hcahps_pct_h_recmnd_dn,hcahps_pct_h_recmnd_dy,hcahps_pct_h_recmnd_py,hcahps_pct_h_side_effects_a_p,hcahps_pct_h_side_effects_sn_p,hcahps_pct_h_side_effects_u_p,hcahps_pct_h_symptoms_n_p,hcahps_pct_h_symptoms_y_p,hcahps_linear_h_clean_linear_score,hcahps_linear_h_comp_1_linear_score,hcahps_linear_h_comp_2_linear_score,hcahps_linear_h_comp_5_linear_score,hcahps_linear_h_comp_6_linear_score,hcahps_linear_h_hsp_rating_linear_score,hcahps_linear_h_quiet_linear_score,hcahps_linear_h_recmnd_linear_score,hcahps_stars_h_clean_star_rating,hcahps_stars_h_comp_1_star_rating,hcahps_stars_h_comp_2_star_rating,hcahps_stars_h_comp_5_star_rating,hcahps_stars_h_comp_6_star_rating,hcahps_stars_h_hsp_rating_star_rating,hcahps_stars_h_quiet_star_rating,hcahps_stars_h_recmnd_star_rating,hcahps_stars_h_star_rating
100150,75.0,8.0,17.0,80.0,5.0,15.0,79.0,6.0,15.0,56.0,26.0,18.0,18.0,82.0,23.0,77.0,75.0,8.0,17.0,78.0,6.0,16.0,84.0,4.0,12.0,10.0,28.0,62.0,72.0,14.0,14.0,78.0,6.0,16.0,78.0,6.0,16.0,86.0,4.0,10.0,56.0,12.0,32.0,7.0,63.0,30.0,41.0,38.0,21.0,14.0,86.0,88.0,91.0,91.0,72.0,81.0,86.0,80.0,84.0,4.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0
100151,80.0,5.0,15.0,83.0,2.0,15.0,84.0,3.0,13.0,66.0,17.0,17.0,10.0,90.0,10.0,90.0,79.0,4.0,17.0,83.0,4.0,13.0,91.0,2.0,7.0,3.0,8.0,89.0,79.0,7.0,14.0,79.0,3.0,18.0,80.0,2.0,18.0,91.0,2.0,7.0,68.0,6.0,26.0,1.0,90.0,9.0,52.0,26.0,22.0,10.0,90.0,91.0,94.0,93.0,80.0,89.0,95.0,87.0,96.0,4.0,5.0,4.0,3.0,4.0,5.0,4.0,5.0,4.0
100154,76.0,7.0,17.0,78.0,6.0,16.0,79.0,7.0,14.0,60.0,21.0,19.0,15.0,85.0,17.0,83.0,75.0,8.0,17.0,78.0,8.0,14.0,84.0,5.0,11.0,8.0,16.0,76.0,72.0,12.0,16.0,73.0,8.0,19.0,76.0,6.0,18.0,86.0,3.0,11.0,61.0,9.0,30.0,5.0,78.0,17.0,48.0,29.0,23.0,14.0,86.0,89.0,91.0,90.0,76.0,84.0,90.0,83.0,90.0,4.0,3.0,3.0,2.0,3.0,4.0,3.0,4.0,3.0
100156,74.0,9.0,17.0,77.0,5.0,18.0,73.0,7.0,20.0,57.0,25.0,18.0,17.0,83.0,19.0,81.0,69.0,10.0,21.0,70.0,8.0,22.0,81.0,4.0,15.0,12.0,26.0,62.0,72.0,13.0,15.0,72.0,7.0,21.0,74.0,6.0,20.0,84.0,3.0,13.0,48.0,13.0,39.0,8.0,60.0,32.0,42.0,38.0,20.0,15.0,85.0,87.0,90.0,88.0,73.0,82.0,85.0,77.0,82.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0
100157,65.0,14.0,21.0,77.0,5.0,18.0,74.0,7.0,19.0,60.0,22.0,18.0,19.0,81.0,24.0,76.0,69.0,9.0,22.0,72.0,8.0,20.0,81.0,5.0,14.0,11.0,22.0,67.0,75.0,10.0,15.0,73.0,7.0,20.0,74.0,5.0,21.0,85.0,3.0,12.0,54.0,13.0,33.0,7.0,66.0,27.0,44.0,35.0,21.0,14.0,86.0,83.0,90.0,88.0,75.0,81.0,86.0,79.0,86.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0
100161,63.0,15.0,22.0,68.0,11.0,21.0,67.0,13.0,20.0,48.0,31.0,21.0,23.0,77.0,24.0,76.0,61.0,14.0,25.0,65.0,15.0,20.0,75.0,10.0,15.0,19.0,22.0,59.0,62.0,18.0,20.0,63.0,12.0,25.0,64.0,12.0,24.0,76.0,8.0,16.0,49.0,16.0,35.0,17.0,53.0,30.0,34.0,45.0,21.0,22.0,78.0,82.0,85.0,83.0,67.0,77.0,79.0,76.0,75.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
100166,73.0,9.0,18.0,78.0,6.0,16.0,75.0,8.0,17.0,58.0,22.0,20.0,16.0,84.0,16.0,84.0,69.0,10.0,21.0,74.0,8.0,18.0,81.0,7.0,12.0,10.0,20.0,70.0,71.0,12.0,17.0,73.0,7.0,20.0,76.0,6.0,18.0,85.0,4.0,11.0,56.0,10.0,34.0,8.0,70.0,22.0,45.0,33.0,22.0,16.0,84.0,87.0,90.0,88.0,74.0,83.0,87.0,81.0,86.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0
100167,64.0,19.0,17.0,75.0,9.0,16.0,73.0,9.0,18.0,57.0,29.0,14.0,26.0,74.0,28.0,72.0,69.0,11.0,20.0,70.0,10.0,20.0,81.0,7.0,12.0,17.0,21.0,62.0,73.0,15.0,12.0,70.0,11.0,19.0,72.0,9.0,19.0,82.0,6.0,12.0,65.0,11.0,24.0,13.0,63.0,24.0,41.0,43.0,16.0,24.0,76.0,80.0,88.0,87.0,70.0,74.0,83.0,84.0,81.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,2.0,2.0
100168,59.0,11.0,30.0,71.0,7.0,22.0,74.0,7.0,19.0,50.0,30.0,20.0,18.0,82.0,20.0,80.0,67.0,8.0,25.0,72.0,9.0,19.0,81.0,4.0,15.0,14.0,24.0,62.0,66.0,14.0,20.0,68.0,9.0,23.0,66.0,7.0,27.0,78.0,4.0,18.0,39.0,24.0,37.0,9.0,66.0,25.0,34.0,46.0,20.0,16.0,84.0,82.0,88.0,89.0,68.0,81.0,84.0,69.0,84.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0
100173,62.0,16.0,22.0,76.0,6.0,18.0,75.0,7.0,18.0,56.0,25.0,19.0,16.0,84.0,18.0,82.0,70.0,9.0,21.0,73.0,7.0,20.0,84.0,4.0,12.0,11.0,23.0,66.0,71.0,12.0,17.0,71.0,8.0,21.0,73.0,7.0,20.0,84.0,4.0,12.0,56.0,13.0,31.0,9.0,67.0,24.0,42.0,38.0,20.0,14.0,86.0,80.0,90.0,89.0,73.0,84.0,86.0,80.0,85.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0
100175,74.0,8.0,18.0,80.0,3.0,17.0,82.0,4.0,14.0,62.0,21.0,17.0,14.0,86.0,14.0,86.0,79.0,3.0,18.0,78.0,4.0,18.0,87.0,3.0,10.0,13.0,25.0,62.0,75.0,10.0,15.0,80.0,2.0,18.0,73.0,4.0,23.0,86.0,3.0,11.0,64.0,7.0,29.0,6.0,67.0,27.0,49.0,32.0,19.0,14.0,86.0,88.0,92.0,92.0,76.0,85.0,85.0,86.0,86.0,4.0,4.0,4.0,2.0,3.0,3.0,4.0,3.0,3.0
100176,58.0,18.0,24.0,65.0,10.0,25.0,70.0,9.0,21.0,47.0,33.0,20.0,20.0,80.0,25.0,75.0,64.0,11.0,25.0,68.0,10.0,22.0,79.0,6.0,15.0,16.0,29.0,55.0,63.0,18.0,19.0,61.0,12.0,27.0,61.0,11.0,28.0,73.0,7.0,20.0,43.0,21.0,36.0,12.0,57.0,31.0,31.0,49.0,20.0,16.0,84.0,79.0,85.0,87.0,65.0,79.0,81.0,73.0,80.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0
100177,77.0,6.0,17.0,79.0,5.0,16.0,77.0,7.0,16.0,60.0,20.0,20.0,16.0,84.0,14.0,86.0,71.0,8.0,21.0,76.0,8.0,16.0,84.0,5.0,11.0,11.0,21.0,68.0,75.0,8.0,17.0,75.0,8.0,17.0,76.0,5.0,19.0,85.0,3.0,12.0,52.0,13.0,35.0,6.0,71.0,23.0,45.0,32.0,23.0,17.0,83.0,89.0,91.0,89.0,76.0,84.0,87.0,78.0,88.0,4.0,3.0,2.0,2.0,3.0,3.0,2.0,4.0,3.0
100179,66.0,14.0,20.0,74.0,7.0,19.0,71.0,9.0,20.0,60.0,24.0,16.0,20.0,80.0,21.0,79.0,67.0,11.0,22.0,68.0,10.0,22.0,78.0,7.0,15.0,12.0,25.0,63.0,71.0,14.0,15.0,70.0,8.0,22.0,72.0,7.0,21.0,81.0,5.0,14.0,62.0,11.0,27.0,10.0,61.0,29.0,49.0,34.0,17.0,20.0,80.0,82.0,89.0,86.0,74.0,79.0,85.0,83.0,82.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0
100180,72.0,12.0,16.0,77.0,6.0,17.0,73.0,8.0,19.0,56.0,26.0,18.0,19.0,81.0,16.0,84.0,66.0,10.0,24.0,70.0,8.0,22.0,83.0,5.0,12.0,11.0,22.0,67.0,70.0,13.0,17.0,72.0,9.0,19.0,72.0,6.0,22.0,86.0,3.0,11.0,62.0,10.0,28.0,8.0,65.0,27.0,42.0,40.0,18.0,21.0,79.0,85.0,90.0,88.0,72.0,81.0,86.0,83.0,84.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0
100181,94.0,1.0,5.0,87.0,5.0,8.0,85.0,5.0,10.0,72.0,15.0,13.0,15.0,85.0,,,,,,,,,,,,9.0,19.0,72.0,,,,,,,,,,,,,68.0,11.0,21.0,11.0,71.0,18.0,,,,,,,,,,,,,,,,,,,,,,
100183,79.0,8.0,13.0,76.0,7.0,17.0,77.0,8.0,15.0,58.0,26.0,16.0,15.0,85.0,21.0,79.0,72.0,9.0,19.0,75.0,8.0,17.0,83.0,7.0,10.0,16.0,28.0,56.0,69.0,13.0,18.0,72.0,8.0,20.0,71.0,9.0,20.0,84.0,5.0,11.0,65.0,11.0,24.0,13.0,63.0,24.0,46.0,38.0,16.0,9.0,91.0,90.0,89.0,89.0,72.0,85.0,82.0,84.0,80.0,4.0,2.0,2.0,2.0,3.0,2.0,4.0,2.0,3.0
100187,76.0,9.0,15.0,76.0,9.0,15.0,77.0,8.0,15.0,59.0,28.0,13.0,23.0,77.0,28.0,72.0,72.0,10.0,18.0,76.0,8.0,16.0,83.0,6.0,11.0,19.0,28.0,53.0,74.0,14.0,12.0,72.0,11.0,17.0,73.0,10.0,17.0,83.0,7.0,10.0,55.0,18.0,27.0,14.0,55.0,31.0,45.0,42.0,13.0,19.0,81.0,88.0,88.0,89.0,72.0,76.0,80.0,78.0,78.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0
100189,63.0,17.0,20.0,65.0,12.0,23.0,64.0,12.0,24.0,47.0,36.0,17.0,29.0,71.0,31.0,69.0,58.0,16.0,26.0,61.0,12.0,27.0,72.0,9.0,19.0,20.0,24.0,56.0,63.0,21.0,16.0,59.0,15.0,26.0,62.0,12.0,26.0,73.0,8.0,19.0,44.0,22.0,34.0,15.0,56.0,29.0,32.0,51.0,17.0,27.0,73.0,81.0,84.0,83.0,63.0,71.0,79.0,72.0,78.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0
100191,77.0,7.0,16.0,71.0,8.0,21.0,72.0,9.0,19.0,55.0,26.0,19.0,19.0,81.0,21.0,79.0,67.0,11.0,22.0,69.0,10.0,21.0,80.0,7.0,13.0,13.0,22.0,65.0,67.0,14.0,19.0,66.0,10.0,24.0,66.0,9.0,25.0,80.0,5.0,15.0,61.0,10.0,29.0,10.0,65.0,25.0,42.0,38.0,20.0,17.0,83.0,90.0,87.0,87.0,72.0,81.0,85.0,82.0,83.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0
100200,62.0,12.0,26.0,71.0,7.0,22.0,74.0,7.0,19.0,51.0,28.0,21.0,23.0,77.0,26.0,74.0,68.0,8.0,24.0,73.0,8.0,19.0,81.0,4.0,15.0,10.0,21.0,69.0,68.0,14.0,18.0,65.0,10.0,25.0,68.0,8.0,24.0,80.0,4.0,16.0,58.0,13.0,29.0,6.0,71.0,23.0,34.0,42.0,24.0,19.0,81.0,83.0,88.0,89.0,69.0,77.0,87.0,80.0,88.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,4.0,2.0
100204,65.0,13.0,22.0,70.0,8.0,22.0,72.0,9.0,19.0,52.0,27.0,21.0,19.0,81.0,21.0,79.0,67.0,11.0,22.0,69.0,11.0,20.0,78.0,6.0,16.0,16.0,25.0,59.0,66.0,17.0,17.0,65.0,11.0,24.0,66.0,9.0,25.0,79.0,5.0,16.0,43.0,19.0,38.0,9.0,57.0,34.0,38.0,38.0,24.0,17.0,83.0,83.0,87.0,87.0,70.0,80.0,83.0,73.0,82.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0
100206,79.0,5.0,16.0,79.0,5.0,16.0,78.0,7.0,15.0,63.0,21.0,16.0,18.0,82.0,17.0,83.0,72.0,8.0,20.0,77.0,7.0,16.0,85.0,5.0,10.0,7.0,19.0,74.0,76.0,10.0,14.0,76.0,6.0,18.0,76.0,5.0,19.0,85.0,3.0,12.0,75.0,6.0,19.0,6.0,74.0,20.0,50.0,31.0,19.0,19.0,81.0,91.0,91.0,90.0,77.0,81.0,89.0,89.0,88.0,4.0,3.0,3.0,3.0,2.0,4.0,5.0,4.0,3.0
100209,72.0,12.0,16.0,74.0,9.0,17.0,74.0,9.0,17.0,58.0,28.0,14.0,21.0,79.0,23.0,77.0,70.0,11.0,19.0,73.0,9.0,18.0,80.0,6.0,14.0,16.0,26.0,58.0,71.0,16.0,13.0,70.0,12.0,18.0,71.0,9.0,20.0,81.0,6.0,13.0,58.0,17.0,25.0,14.0,59.0,27.0,46.0,40.0,14.0,18.0,82.0,85.0,88.0,88.0,72.0,79.0,82.0,79.0,80.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
100211,78.0,6.0,16.0,82.0,4.0,14.0,77.0,6.0,17.0,64.0,20.0,16.0,13.0,87.0,15.0,85.0,72.0,6.0,22.0,76.0,6.0,18.0,83.0,5.0,12.0,8.0,18.0,74.0,77.0,10.0,13.0,78.0,5.0,17.0,79.0,4.0,17.0,89.0,3.0,8.0,54.0,14.0,32.0,6.0,72.0,22.0,51.0,29.0,20.0,12.0,88.0,90.0,92.0,90.0,78.0,86.0,89.0,79.0,88.0,4.0,4.0,3.0,3.0,3.0,4.0,2.0,4.0,3.0
100212,75.0,11.0,14.0,74.0,7.0,19.0,71.0,9.0,20.0,55.0,28.0,17.0,17.0,83.0,19.0,81.0,63.0,12.0,25.0,70.0,10.0,20.0,80.0,5.0,15.0,12.0,20.0,68.0,71.0,13.0,16.0,71.0,8.0,21.0,70.0,7.0,23.0,82.0,5.0,13.0,50.0,15.0,35.0,8.0,67.0,25.0,40.0,42.0,18.0,16.0,84.0,87.0,89.0,87.0,70.0,82.0,86.0,77.0,85.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0
100213,65.0,10.0,25.0,70.0,7.0,23.0,69.0,9.0,22.0,52.0,26.0,22.0,18.0,82.0,17.0,83.0,66.0,12.0,22.0,67.0,10.0,23.0,75.0,6.0,19.0,16.0,26.0,58.0,67.0,13.0,20.0,65.0,8.0,27.0,66.0,8.0,26.0,80.0,4.0,16.0,40.0,23.0,37.0,12.0,55.0,33.0,36.0,39.0,25.0,19.0,81.0,84.0,87.0,86.0,71.0,81.0,82.0,70.0,80.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0
100217,72.0,11.0,17.0,71.0,8.0,21.0,75.0,7.0,18.0,57.0,25.0,18.0,19.0,81.0,24.0,76.0,69.0,8.0,23.0,72.0,8.0,20.0,82.0,5.0,13.0,17.0,28.0,55.0,73.0,13.0,14.0,66.0,11.0,23.0,68.0,9.0,23.0,78.0,5.0,17.0,55.0,9.0,36.0,14.0,55.0,31.0,41.0,38.0,21.0,15.0,85.0,86.0,87.0,88.0,72.0,80.0,81.0,81.0,79.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0
10021F,72.0,14.0,14.0,83.0,1.0,16.0,83.0,2.0,15.0,68.0,14.0,18.0,9.0,91.0,12.0,88.0,80.0,4.0,16.0,82.0,4.0,14.0,87.0,1.0,12.0,4.0,17.0,79.0,78.0,7.0,15.0,79.0,3.0,18.0,82.0,1.0,17.0,88.0,1.0,11.0,74.0,2.0,24.0,2.0,77.0,21.0,55.0,23.0,22.0,7.0,93.0,85.0,94.0,93.0,84.0,91.0,92.0,91.0,91.0,3.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0
100220,72.0,10.0,18.0,76.0,5.0,19.0,75.0,6.0,19.0,55.0,24.0,21.0,12.0,88.0,15.0,85.0,70.0,8.0,22.0,73.0,6.0,21.0,82.0,4.0,14.0,9.0,22.0,69.0,71.0,12.0,17.0,72.0,5.0,23.0,73.0,6.0,21.0,83.0,2.0,15.0,52.0,13.0,35.0,6.0,72.0,22.0,39.0,35.0,26.0,9.0,91.0,86.0,91.0,89.0,74.0,88.0,88.0,80.0,89.0,3.0,3.0,2.0,2.0,4.0,3.0,3.0,4.0,3.0
100223,82.0,6.0,12.0,76.0,6.0,18.0,74.0,6.0,20.0,55.0,25.0,20.0,14.0,86.0,16.0,84.0,67.0,8.0,25.0,71.0,7.0,22.0,82.0,4.0,14.0,10.0,24.0,66.0,67.0,14.0,19.0,73.0,8.0,19.0,71.0,7.0,22.0,85.0,4.0,11.0,63.0,10.0,27.0,9.0,64.0,27.0,43.0,36.0,21.0,12.0,88.0,91.0,90.0,89.0,73.0,85.0,86.0,84.0,84.0,4.0,3.0,2.0,2.0,3.0,3.0,4.0,3.0,3.0
100224,69.0,10.0,21.0,68.0,10.0,22.0,68.0,11.0,21.0,51.0,31.0,18.0,26.0,74.0,27.0,73.0,64.0,13.0,23.0,64.0,12.0,24.0,76.0,6.0,18.0,18.0,27.0,55.0,67.0,15.0,18.0,62.0,13.0,25.0,67.0,10.0,23.0,76.0,7.0,17.0,48.0,20.0,32.0,15.0,57.0,28.0,35.0,47.0,18.0,25.0,75.0,86.0,86.0,85.0,67.0,74.0,81.0,74.0,78.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0
100226,77.0,7.0,16.0,74.0,9.0,17.0,72.0,10.0,18.0,55.0,25.0,20.0,18.0,82.0,17.0,83.0,65.0,11.0,24.0,69.0,10.0,21.0,81.0,7.0,12.0,14.0,22.0,64.0,68.0,15.0,17.0,70.0,11.0,19.0,71.0,9.0,20.0,80.0,7.0,13.0,60.0,10.0,30.0,10.0,60.0,30.0,42.0,36.0,22.0,19.0,81.0,90.0,87.0,86.0,71.0,82.0,84.0,83.0,81.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0
100228,67.0,12.0,21.0,71.0,8.0,21.0,72.0,7.0,21.0,51.0,31.0,18.0,25.0,75.0,28.0,72.0,66.0,10.0,24.0,71.0,7.0,22.0,79.0,5.0,16.0,14.0,24.0,62.0,67.0,16.0,17.0,66.0,10.0,24.0,68.0,9.0,23.0,78.0,5.0,17.0,55.0,16.0,29.0,10.0,62.0,28.0,36.0,46.0,18.0,22.0,78.0,84.0,87.0,88.0,68.0,75.0,84.0,79.0,83.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0
100230,78.0,6.0,16.0,81.0,4.0,15.0,79.0,6.0,15.0,65.0,19.0,16.0,17.0,83.0,19.0,81.0,75.0,6.0,19.0,77.0,7.0,16.0,86.0,4.0,10.0,7.0,17.0,76.0,79.0,9.0,12.0,77.0,5.0,18.0,79.0,5.0,16.0,87.0,2.0,11.0,63.0,10.0,27.0,5.0,75.0,20.0,52.0,29.0,19.0,15.0,85.0,90.0,92.0,91.0,79.0,83.0,90.0,84.0,89.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0
100231,71.0,11.0,18.0,80.0,4.0,16.0,76.0,6.0,18.0,62.0,23.0,15.0,15.0,85.0,18.0,82.0,69.0,8.0,23.0,76.0,6.0,18.0,83.0,4.0,13.0,7.0,22.0,71.0,73.0,13.0,14.0,74.0,5.0,21.0,78.0,4.0,18.0,87.0,2.0,11.0,62.0,8.0,30.0,6.0,72.0,22.0,50.0,33.0,17.0,13.0,87.0,86.0,92.0,90.0,76.0,84.0,89.0,84.0,88.0,3.0,4.0,3.0,2.0,3.0,4.0,4.0,4.0,3.0
100232,77.0,6.0,17.0,77.0,5.0,18.0,73.0,8.0,19.0,56.0,23.0,21.0,21.0,79.0,19.0,81.0,69.0,9.0,22.0,72.0,9.0,19.0,79.0,6.0,15.0,11.0,28.0,61.0,70.0,9.0,21.0,74.0,6.0,20.0,73.0,5.0,22.0,85.0,4.0,11.0,50.0,14.0,36.0,10.0,56.0,34.0,41.0,37.0,22.0,24.0,76.0,90.0,90.0,88.0,73.0,78.0,84.0,77.0,80.0,4.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0
100236,52.0,21.0,27.0,64.0,11.0,25.0,65.0,10.0,25.0,48.0,32.0,20.0,19.0,81.0,21.0,79.0,58.0,12.0,30.0,63.0,11.0,26.0,73.0,8.0,19.0,24.0,26.0,50.0,62.0,20.0,18.0,60.0,14.0,26.0,60.0,12.0,28.0,72.0,8.0,20.0,36.0,31.0,33.0,18.0,50.0,32.0,33.0,43.0,24.0,17.0,83.0,75.0,84.0,84.0,66.0,81.0,76.0,65.0,74.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
100238,60.0,17.0,23.0,72.0,9.0,19.0,68.0,11.0,21.0,51.0,28.0,21.0,21.0,79.0,20.0,80.0,64.0,12.0,24.0,65.0,12.0,23.0,75.0,10.0,15.0,18.0,25.0,57.0,63.0,15.0,22.0,68.0,11.0,21.0,68.0,11.0,21.0,79.0,7.0,14.0,48.0,18.0,34.0,14.0,52.0,34.0,39.0,42.0,19.0,21.0,79.0,79.0,87.0,85.0,69.0,79.0,81.0,75.0,77.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0
100242,69.0,12.0,19.0,69.0,8.0,23.0,72.0,9.0,19.0,51.0,29.0,20.0,16.0,84.0,20.0,80.0,65.0,10.0,25.0,71.0,10.0,19.0,79.0,6.0,15.0,15.0,25.0,60.0,66.0,16.0,18.0,66.0,11.0,23.0,63.0,8.0,29.0,79.0,5.0,16.0,46.0,19.0,35.0,10.0,60.0,30.0,37.0,42.0,21.0,13.0,87.0,85.0,87.0,87.0,68.0,83.0,83.0,74.0,82.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0
100243,70.0,12.0,18.0,72.0,7.0,21.0,70.0,10.0,20.0,51.0,31.0,18.0,17.0,83.0,19.0,81.0,65.0,11.0,24.0,67.0,11.0,22.0,78.0,8.0,14.0,17.0,24.0,59.0,64.0,16.0,20.0,67.0,8.0,25.0,68.0,8.0,24.0,80.0,5.0,15.0,56.0,13.0,31.0,14.0,55.0,31.0,37.0,45.0,18.0,15.0,85.0,85.0,88.0,86.0,68.0,83.0,82.0,80.0,78.0,3.0,2.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0
100244,72.0,9.0,19.0,77.0,4.0,19.0,74.0,7.0,19.0,55.0,22.0,23.0,13.0,87.0,16.0,84.0,70.0,8.0,22.0,71.0,7.0,22.0,81.0,4.0,15.0,9.0,23.0,68.0,72.0,11.0,17.0,74.0,5.0,21.0,73.0,6.0,21.0,84.0,2.0,14.0,53.0,12.0,35.0,7.0,70.0,23.0,38.0,33.0,29.0,10.0,90.0,87.0,92.0,89.0,75.0,87.0,88.0,80.0,87.0,3.0,4.0,2.0,2.0,4.0,3.0,3.0,4.0,3.0
100246,61.0,18.0,21.0,74.0,7.0,19.0,70.0,9.0,21.0,50.0,27.0,23.0,17.0,83.0,20.0,80.0,63.0,10.0,27.0,68.0,9.0,23.0,79.0,6.0,15.0,15.0,25.0,60.0,66.0,15.0,19.0,70.0,9.0,21.0,69.0,8.0,23.0,82.0,4.0,14.0,45.0,20.0,35.0,11.0,61.0,28.0,34.0,40.0,26.0,14.0,86.0,79.0,88.0,86.0,69.0,82.0,83.0,73.0,82.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0
100248,65.0,13.0,22.0,66.0,12.0,22.0,66.0,13.0,21.0,47.0,35.0,18.0,24.0,76.0,23.0,77.0,60.0,15.0,25.0,64.0,15.0,21.0,76.0,10.0,14.0,19.0,26.0,55.0,62.0,19.0,19.0,61.0,15.0,24.0,62.0,12.0,26.0,75.0,8.0,17.0,44.0,19.0,37.0,14.0,56.0,30.0,31.0,50.0,19.0,25.0,75.0,83.0,84.0,83.0,64.0,75.0,80.0,73.0,78.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0
100249,61.0,16.0,23.0,75.0,6.0,19.0,68.0,8.0,24.0,54.0,24.0,22.0,18.0,82.0,21.0,79.0,61.0,10.0,29.0,66.0,9.0,25.0,78.0,5.0,17.0,16.0,28.0,56.0,70.0,12.0,18.0,72.0,7.0,21.0,72.0,6.0,22.0,83.0,4.0,13.0,43.0,23.0,34.0,11.0,57.0,32.0,38.0,37.0,25.0,16.0,84.0,80.0,90.0,86.0,72.0,81.0,82.0,71.0,80.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0
100252,77.0,5.0,18.0,78.0,4.0,18.0,71.0,8.0,21.0,61.0,17.0,22.0,16.0,84.0,18.0,82.0,67.0,9.0,24.0,68.0,9.0,23.0,79.0,6.0,15.0,6.0,23.0,71.0,75.0,10.0,15.0,71.0,5.0,24.0,76.0,4.0,20.0,87.0,2.0,11.0,53.0,10.0,37.0,6.0,65.0,29.0,48.0,25.0,27.0,15.0,85.0,90.0,91.0,87.0,79.0,83.0,89.0,80.0,86.0,4.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0
