facility_id,hospital_overall_rating,better_flags_safety,worse_flags_safety,better_flags_mort,worse_flags_mort,readm_ratio_avg,patient_exp_score
250048,1.0,0.0,1.0,0.0,2.0,1.0281,83.75
250049,,0.0,0.0,0.0,0.0,0.9934,
250050,2.0,0.0,0.0,0.0,1.0,1.02125,85.875
250057,3.0,0.0,0.0,0.0,0.0,0.9834,88.875
250058,1.0,0.0,2.0,0.0,2.0,1.0851199999999999,86.25
250061,4.0,0.0,0.0,0.0,0.0,1.0124000000000002,
250067,,0.0,0.0,0.0,0.0,0.99535,
250069,3.0,0.0,0.0,0.0,1.0,0.9610200000000001,86.75
250072,1.0,0.0,0.0,0.0,0.0,0.9941,
250077,2.0,0.0,0.0,0.0,0.0,1.0283,
250078,2.0,0.0,0.0,0.0,2.0,1.0356833333333333,86.875
250081,,,,,,,
250082,1.0,0.0,0.0,0.0,3.0,1.0566,84.25
250084,2.0,0.0,0.0,0.0,0.0,1.0200333333333333,83.0
250085,,0.0,0.0,0.0,0.0,1.0121,
250093,1.0,0.0,0.0,0.0,1.0,1.0216,84.5
250094,2.0,0.0,0.0,0.0,0.0,1.0092,85.625
250095,,0.0,0.0,0.0,0.0,0.9988,
250096,1.0,0.0,0.0,0.0,0.0,1.0358999999999998,
250097,1.0,0.0,0.0,0.0,0.0,1.0480749999999999,87.125
250099,1.0,0.0,0.0,0.0,1.0,1.0018,
250100,3.0,0.0,1.0,0.0,0.0,0.9484200000000002,89.625
250102,2.0,0.0,3.0,0.0,0.0,0.9840666666666668,86.375
250104,2.0,0.0,0.0,0.0,2.0,0.9774499999999998,81.0
250117,1.0,0.0,0.0,0.0,1.0,1.0254333333333334,
250123,2.0,0.0,0.0,0.0,0.0,1.0323,88.25
250124,2.0,0.0,0.0,0.0,0.0,1.00725,
250127,,0.0,0.0,0.0,0.0,,
250134,,0.0,0.0,0.0,0.0,,
250136,,0.0,0.0,0.0,0.0,,87.75
250138,1.0,0.0,0.0,0.0,0.0,1.042,77.125
250141,2.0,0.0,3.0,0.0,0.0,1.0191,83.25
250151,,0.0,0.0,0.0,0.0,,
250152,,,,,,,
250162,,0.0,0.0,0.0,0.0,1.0487,86.75
250167,5.0,0.0,0.0,0.0,0.0,0.9932249999999999,86.0
250168,2.0,0.0,0.0,0.0,0.0,1.0486333333333333,88.25
250172,,0.0,0.0,0.0,0.0,1.0009,
250174,,,,,,,
25039F,,,,,,,94.0
25042F,5.0,0.0,0.0,0.0,0.0,,89.25
25043F,4.0,0.0,0.0,0.0,0.0,,89.0
250780,,,,,,,
250781,,,,,,,
250782,,,,,,,
250783,,,,,,,
250784,,,,,,,
250785,,,,,,,
251300,,0.0,0.0,0.0,0.0,,
251302,,0.0,0.0,0.0,0.0,,
251304,,,,,,,
251305,,0.0,0.0,0.0,0.0,,
251307,,,,,,,
251308,,0.0,0.0,0.0,0.0,,
251309,,0.0,0.0,0.0,0.0,,
251312,,0.0,0.0,0.0,0.0,,
251313,,0.0,0.0,0.0,0.0,,
251315,4.0,0.0,0.0,0.0,0.0,,
251316,,0.0,0.0,0.0,0.0,,
251317,,0.0,0.0,0.0,0.0,,
251318,,0.0,0.0,0.0,1.0,,
251319,,0.0,0.0,0.0,0.0,,
251320,,0.0,0.0,0.0,0.0,,
251322,,,,,,,
251323,,0.0,0.0,0.0,0.0,,
251324,,0.0,0.0,0.0,0.0,,
251325,,,,,,,
251326,,,,,,,
251327,,0.0,0.0,0.0,0.0,,
251330,,0.0,0.0,0.0,0.0,,
251331,,0.0,0.0,0.0,0.0,,
251333,,,,,,,
251334,,,,,,,
251335,,,,,,,
251336,,0.0,0.0,0.0,0.0,,
251337,5.0,0.0,0.0,0.0,0.0,,
251339,,,,,,,
252013,,,,,,,
254005,,,,,,,
254007,,,,,,,
254008,,,,,,,
254009,,,,,,,
254010,,,,,,,
254011,,,,,,,
254012,,,,,,,
254013,,,,,,,
260001,1.0,0.0,0.0,0.0,2.0,1.03298,86.625
260005,2.0,0.0,0.0,0.0,0.0,1.03395,83.375
260006,4.0,0.0,0.0,2.0,1.0,0.97082,86.125
260009,3.0,0.0,0.0,0.0,0.0,1.0046666666666668,86.125
260011,3.0,0.0,0.0,0.0,0.0,1.0095,87.125
260017,2.0,0.0,0.0,0.0,1.0,1.065,85.625
260020,3.0,0.0,0.0,2.0,0.0,1.1158333333333332,85.75
260022,3.0,0.0,0.0,0.0,0.0,1.001525,83.25
260023,3.0,0.0,0.0,0.0,0.0,1.00668,88.875
260024,2.0,0.0,0.0,0.0,1.0,0.9867333333333335,89.0
260025,2.0,0.0,1.0,0.0,0.0,1.0713400000000002,85.75
260027,2.0,0.0,0.0,0.0,0.0,1.02548,80.0
26002F,,,,,,,89.375
260032,4.0,0.0,0.0,1.0,0.0,0.9735499999999999,87.75
260034,,0.0,0.0,0.0,0.0,0.98255,
260040,3.0,0.0,1.0,0.0,1.0,0.9658666666666665,83.875
260048,3.0,0.0,0.0,0.0,0.0,0.99455,82.5
26004F,5.0,0.0,0.0,2.0,0.0,,85.75
260052,3.0,0.0,0.0,0.0,0.0,0.9965200000000001,85.75
260057,3.0,0.0,0.0,0.0,1.0,0.9106750000000001,86.0
260059,,0.0,0.0,0.0,0.0,0.9628,86.375
260061,,0.0,0.0,0.0,0.0,0.9803,85.5
260062,5.0,0.0,0.0,0.0,0.0,0.95965,88.0
260065,2.0,0.0,1.0,0.0,0.0,1.0087833333333334,84.75
260068,4.0,0.0,0.0,0.0,0.0,0.9668833333333334,86.5
260070,,0.0,0.0,0.0,0.0,1.0162499999999999,
260074,2.0,0.0,0.0,0.0,0.0,1.0212,85.875
260077,3.0,0.0,0.0,0.0,0.0,1.0544833333333334,82.125
260078,2.0,0.0,2.0,0.0,0.0,0.9544,85.125
26007F,,0.0,0.0,0.0,0.0,,
260081,3.0,0.0,0.0,0.0,0.0,1.01356,84.25
260085,3.0,0.0,0.0,1.0,0.0,1.0159333333333331,81.375
260091,2.0,0.0,0.0,0.0,0.0,1.03885,82.125
260094,4.0,0.0,0.0,0.0,0.0,0.9430499999999999,86.875
260095,3.0,0.0,1.0,0.0,0.0,0.9767333333333332,83.25
260096,4.0,0.0,1.0,0.0,0.0,0.9665333333333334,86.375
260097,3.0,0.0,0.0,0.0,0.0,1.022425,88.0
26009F,5.0,0.0,0.0,3.0,0.0,,84.875
260102,2.0,0.0,0.0,0.0,0.0,1.0455,84.125
260104,3.0,0.0,0.0,1.0,0.0,0.9567333333333332,80.875
260105,1.0,0.0,0.0,0.0,0.0,1.0579399999999999,82.125
260108,4.0,1.0,0.0,1.0,0.0,1.0152166666666667,88.0
260110,2.0,0.0,0.0,0.0,1.0,1.0031,84.25
260113,2.0,0.0,0.0,0.0,1.0,0.9924,83.25
260119,2.0,0.0,0.0,0.0,2.0,0.9972500000000001,83.375
260137,2.0,0.0,0.0,0.0,1.0,0.9461333333333334,85.125
260138,4.0,0.0,1.0,0.0,0.0,0.9679166666666669,89.125
260141,3.0,1.0,1.0,0.0,1.0,1.0237166666666666,86.125
260142,3.0,0.0,0.0,0.0,0.0,1.0259,85.625
260160,3.0,0.0,0.0,0.0,0.0,0.9859,87.5
260162,4.0,0.0,0.0,0.0,0.0,0.9926666666666667,91.375
260163,4.0,0.0,0.0,0.0,0.0,0.9732999999999999,87.875
260175,4.0,0.0,0.0,0.0,0.0,0.9863249999999999,87.875
260176,3.0,0.0,0.0,0.0,0.0,1.0373333333333334,87.875
260177,4.0,0.0,0.0,0.0,1.0,1.0343666666666667,85.875
260179,4.0,0.0,1.0,1.0,0.0,1.0375833333333333,87.625
260180,4.0,0.0,0.0,1.0,0.0,1.0006166666666667,86.375
260183,2.0,0.0,0.0,0.0,2.0,0.9468833333333334,86.875
260186,4.0,0.0,0.0,0.0,1.0,0.9764800000000001,87.25
260190,3.0,0.0,0.0,0.0,0.0,1.0131000000000001,86.5
260191,4.0,0.0,0.0,0.0,0.0,1.02202,84.0
260193,3.0,0.0,0.0,1.0,0.0,1.01236,82.25
260195,4.0,0.0,0.0,0.0,0.0,0.982675,86.75
260200,3.0,0.0,0.0,0.0,0.0,0.957,81.5
260214,2.0,0.0,0.0,0.0,0.0,1.0656750000000001,82.75
260216,4.0,0.0,0.0,1.0,0.0,0.98716,87.75
260219,3.0,0.0,0.0,1.0,0.0,0.9596399999999999,88.375
26023F,4.0,0.0,0.0,0.0,0.0,,90.125
260779,,,,,,,
261301,,,,,,,
261302,,0.0,0.0,0.0,0.0,,
261303,4.0,0.0,0.0,0.0,0.0,,
261305,,0.0,0.0,0.0,0.0,,
261306,,,,,,,
261307,,0.0,0.0,0.0,0.0,,
261308,,0.0,0.0,0.0,0.0,,
261309,,0.0,0.0,0.0,0.0,,
261310,,0.0,0.0,0.0,0.0,,
261311,3.0,0.0,0.0,0.0,0.0,,87.75
261312,,0.0,0.0,0.0,0.0,,
261313,,0.0,0.0,0.0,0.0,,
261314,,,,,,,
261316,,0.0,0.0,0.0,0.0,,92.125
261317,,0.0,0.0,0.0,0.0,,
261318,4.0,0.0,0.0,0.0,0.0,,
261319,,0.0,0.0,0.0,0.0,,87.0
261320,,0.0,0.0,0.0,0.0,,92.125
261321,5.0,0.0,0.0,0.0,0.0,,91.125
261322,,0.0,0.0,0.0,0.0,,
261323,,0.0,0.0,0.0,0.0,,
261324,,0.0,0.0,0.0,0.0,,85.375
261325,,0.0,0.0,0.0,0.0,,92.875
261327,,0.0,0.0,0.0,0.0,,
261328,,0.0,0.0,0.0,0.0,,
261329,,0.0,0.0,0.0,0.0,,93.375
261330,,0.0,0.0,0.0,1.0,,
261331,,0.0,0.0,0.0,0.0,,90.5
261332,,0.0,0.0,0.0,0.0,,
261333,,0.0,0.0,0.0,0.0,,
261335,,,,,,,
261336,,0.0,0.0,0.0,0.0,,
261337,2.0,0.0,0.0,0.0,0.0,,90.0
261338,,0.0,0.0,0.0,0.0,,90.75
261340,,,,,,,
263301,,,,,,,
263302,,,,,,,
263303,,,,,,,
263304,,,,,,,
264004,,,,,,,
264005,,,,,,,
264007,,,,,,,
264008,,,,,,,
264010,,,,,,,
264012,,,,,,,
264020,,,,,,,
264024,,,,,,,
264031,,,,,,,
264032,,,,,,,
264033,,,,,,,
264034,,,,,,,
264035,,,,,,,
270003,4.0,0.0,2.0,0.0,1.0,0.97126,84.5
270004,4.0,0.0,0.0,0.0,0.0,0.9284333333333333,85.25
270012,2.0,0.0,0.0,0.0,4.0,0.9441666666666667,82.75
270014,5.0,2.0,0.0,0.0,0.0,0.9683333333333333,88.75
270017,2.0,0.0,0.0,0.0,0.0,1.0374249999999998,87.5
270023,4.0,0.0,2.0,0.0,0.0,0.984575,84.625
27003F,5.0,0.0,0.0,0.0,0.0,,92.375
270049,4.0,0.0,0.0,0.0,0.0,0.9110833333333334,87.5
270051,4.0,0.0,2.0,0.0,0.0,0.92036,85.5
270057,4.0,0.0,0.0,1.0,0.0,0.9225,88.125
270074,,0.0,0.0,0.0,0.0,,
270086,3.0,0.0,0.0,0.0,0.0,0.98235,88.375
271300,,,,,,,
271301,,0.0,0.0,0.0,0.0,,
271302,,,,,,,
271303,,,,,,,
271304,,,,,,,
271305,,,,,,,
271306,,,,,,,
271307,,,,,,,
271308,,,,,,,
271309,,,,,,,
271310,,,,,,,
271311,,,,,,,
271312,,0.0,0.0,0.0,0.0,,
271313,,0.0,0.0,0.0,0.0,,
271314,,0.0,0.0,0.0,0.0,,
271315,,,,,,,
271316,,0.0,0.0,0.0,0.0,,
271317,1.0,0.0,0.0,0.0,0.0,,89.5
271318,,0.0,0.0,0.0,0.0,,
271319,,,,,,,
271320,,0.0,0.0,0.0,0.0,,87.25
271321,,,,,,,
271322,,0.0,0.0,0.0,0.0,,
271323,,0.0,0.0,0.0,0.0,,
271324,,,,,,,
271325,,0.0,0.0,0.0,0.0,,
271326,,,,,,,
271327,,,,,,,
271328,,0.0,0.0,0.0,0.0,,
271329,,0.0,0.0,0.0,0.0,,
271330,,0.0,0.0,0.0,0.0,,
271331,,,,,,,
271332,,0.0,0.0,0.0,0.0,,87.625
271333,,,,,,,
271334,,,,,,,
271335,3.0,0.0,0.0,0.0,0.0,,91.375
271336,4.0,0.0,0.0,0.0,1.0,,89.625
271337,,,,,,,
271338,,,,,,,
271339,,0.0,0.0,0.0,0.0,,
271340,4.0,0.0,0.0,0.0,0.0,,87.875
271341,,0.0,0.0,0.0,0.0,,
271342,,,,,,,
271343,,0.0,0.0,0.0,0.0,,
271344,5.0,0.0,0.0,0.0,0.0,,88.625
271345,,0.0,0.0,0.0,0.0,,87.125
271346,,,,,,,
271347,,0.0,0.0,0.0,0.0,,90.0
271348,,,,,,,
271389,,,,,,,
274004,,,,,,,
280003,3.0,0.0,0.0,0.0,3.0,0.9692833333333333,86.75
280009,4.0,0.0,0.0,0.0,0.0,1.0116999999999998,86.75
280013,3.0,4.0,1.0,2.0,0.0,0.9529166666666665,85.75
280020,3.0,0.0,0.0,0.0,0.0,0.99195,85.25
280023,4.0,0.0,0.0,0.0,0.0,0.9845999999999999,86.125
280032,3.0,0.0,1.0,0.0,2.0,0.950475,87.75
280040,4.0,0.0,2.0,0.0,0.0,0.9630166666666667,88.25
280059,,,,,,,
280060,3.0,0.0,0.0,0.0,0.0,0.92146,83.625
280061,1.0,0.0,0.0,0.0,0.0,1.018475,80.5
280065,3.0,0.0,0.0,0.0,0.0,0.9731399999999999,84.25
28006F,5.0,0.0,0.0,0.0,0.0,,87.75
280077,3.0,0.0,0.0,0.0,1.0,1.00742,88.125
280081,3.0,0.0,0.0,0.0,0.0,1.005925,85.75
280105,,0.0,0.0,0.0,0.0,0.97905,88.25
280111,3.0,0.0,0.0,0.0,0.0,0.9608749999999999,87.5
280125,4.0,0.0,0.0,0.0,0.0,0.9838999999999999,88.875
280127,,0.0,0.0,0.0,0.0,0.9812,
280128,3.0,0.0,0.0,0.0,0.0,0.9327666666666667,90.25
280129,,0.0,0.0,0.0,0.0,,92.375
280130,5.0,0.0,0.0,0.0,0.0,0.9640599999999999,86.0
280131,,0.0,0.0,0.0,0.0,0.8717,93.125
280132,5.0,0.0,0.0,0.0,0.0,1.0426600000000001,87.625
280133,,0.0,0.0,0.0,0.0,,92.0
280134,4.0,0.0,0.0,0.0,0.0,0.9626833333333334,87.375
280139,2.0,0.0,0.0,0.0,0.0,1.050366666666667,85.125
280779,,,,,,,
281300,,0.0,0.0,0.0,0.0,,
281301,,0.0,0.0,0.0,0.0,,
281302,,,,,,,
281303,,,,,,,
281304,,0.0,0.0,0.0,0.0,,92.375
281305,,0.0,0.0,0.0,0.0,,
281306,,0.0,0.0,0.0,0.0,,
281307,,0.0,0.0,0.0,0.0,,
281308,,0.0,0.0,0.0,0.0,,
281309,,0.0,0.0,0.0,0.0,,
281310,,,,,,,
281311,,,,,,,
281312,,,,,,,
281313,,0.0,0.0,0.0,0.0,,
281314,,0.0,0.0,0.0,0.0,,
281315,,0.0,0.0,0.0,0.0,,93.25
281316,,,,,,,
281318,,0.0,0.0,0.0,0.0,,
281319,,0.0,0.0,0.0,0.0,,
281320,,0.0,0.0,0.0,0.0,,
281322,2.0,0.0,0.0,0.0,0.0,,91.0
281323,,,,,,,
281324,,0.0,0.0,0.0,0.0,,
281325,,0.0,0.0,0.0,0.0,,
281326,,0.0,0.0,0.0,0.0,,
281327,,0.0,0.0,0.0,0.0,,
281328,,0.0,0.0,0.0,0.0,,
281329,,0.0,0.0,0.0,0.0,,89.5
281331,,,,,,,
281332,,0.0,0.0,0.0,0.0,,
281333,,,,,,,
281334,3.0,0.0,0.0,0.0,0.0,,93.375
281335,,0.0,0.0,0.0,0.0,,
281336,4.0,0.0,0.0,0.0,0.0,,91.625
281338,,0.0,0.0,0.0,0.0,,
281339,,0.0,0.0,0.0,0.0,,
281340,,0.0,0.0,0.0,0.0,,
281341,,0.0,0.0,0.0,0.0,,
281342,,0.0,0.0,0.0,0.0,,
281343,,0.0,0.0,0.0,0.0,,
281344,,0.0,0.0,0.0,0.0,,
281345,,0.0,0.0,0.0,1.0,,
281346,,,,,,,
281347,,0.0,0.0,0.0,0.0,,
281348,,0.0,0.0,0.0,0.0,,
281349,,0.0,0.0,0.0,0.0,,
281350,,0.0,0.0,0.0,0.0,,
281351,,0.0,0.0,0.0,0.0,,
281352,4.0,0.0,0.0,0.0,0.0,,92.25
281353,,0.0,0.0,0.0,0.0,,
281354,,0.0,0.0,0.0,0.0,,
281355,,0.0,0.0,0.0,0.0,,
281356,,0.0,0.0,0.0,0.0,,
281357,,0.0,0.0,0.0,0.0,,90.75
281358,,0.0,0.0,0.0,0.0,,
281359,,0.0,0.0,0.0,0.0,,89.875
281360,,0.0,0.0,0.0,0.0,,88.125
281361,,0.0,0.0,0.0,0.0,,
281362,,0.0,0.0,0.0,1.0,,91.375
281363,3.0,0.0,0.0,0.0,1.0,,
281364,3.0,0.0,0.0,0.0,1.0,,89.125
281365,,0.0,0.0,0.0,0.0,,
283300,,,,,,,
283301,,,,,,,
284003,,,,,,,
284009,,,,,,,
290001,3.0,1.0,1.0,0.0,0.0,0.9348599999999999,84.875
290003,2.0,1.0,1.0,1.0,0.0,1.0545166666666665,78.0
290005,3.0,0.0,0.0,0.0,0.0,1.0613333333333335,81.875
290007,2.0,0.0,0.0,0.0,0.0,1.0242833333333334,79.75
290008,2.0,0.0,0.0,0.0,0.0,0.9492800000000001,83.375
290009,3.0,0.0,0.0,0.0,0.0,0.9757399999999998,84.875
290012,,0.0,0.0,0.0,0.0,,
290019,3.0,0.0,1.0,0.0,0.0,0.9822200000000001,86.625
29001F,,,,,,,88.625
290021,2.0,0.0,0.0,0.0,0.0,1.0335666666666667,80.875
29002F,5.0,0.0,0.0,1.0,0.0,,87.25
290032,4.0,0.0,0.0,0.0,0.0,1.0385399999999998,85.125
290039,3.0,0.0,1.0,2.0,0.0,1.0086000000000002,84.0
290041,3.0,0.0,0.0,1.0,0.0,1.0594400000000002,83.125
290042,,,,,,,
290045,2.0,0.0,0.0,0.0,0.0,0.9658666666666668,83.125
290046,2.0,0.0,0.0,0.0,1.0,1.00195,81.875
290047,4.0,1.0,0.0,1.0,0.0,0.99596,83.75
290049,2.0,0.0,0.0,0.0,0.0,1.03645,86.875
29004F,5.0,0.0,0.0,2.0,0.0,,87.125
290053,3.0,0.0,0.0,0.0,1.0,1.03132,87.75
290054,1.0,0.0,0.0,0.0,0.0,1.02188,80.5
290057,2.0,0.0,0.0,0.0,0.0,1.04556,79.875
290058,,0.0,0.0,0.0,0.0,1.0387,
290062,,,,,,,
291300,,0.0,0.0,0.0,0.0,,
291301,,,,,,,
291302,,0.0,0.0,0.0,0.0,,
291303,,,,,,,
291304,,,,,,,
291306,4.0,0.0,0.0,0.0,0.0,,91.0
291307,1.0,0.0,0.0,0.0,1.0,,83.375
291308,3.0,0.0,0.0,0.0,0.0,,84.5
291309,,0.0,0.0,0.0,0.0,,
291311,2.0,0.0,0.0,0.0,0.0,,80.5
291312,,0.0,0.0,0.0,0.0,,
291313,2.0,0.0,0.0,0.0,0.0,,88.375
291314,,,,,,,
294000,,,,,,,
294002,,,,,,,
294010,,,,,,,
294011,,,,,,,
294012,,,,,,,
294013,,,,,,,
294015,,,,,,,
294016,,,,,,,
300001,3.0,0.0,0.0,0.0,0.0,1.0075999999999998,85.125
300003,4.0,0.0,2.0,0.0,0.0,0.9200666666666667,86.125
300005,3.0,0.0,0.0,0.0,0.0,0.9851666666666667,84.75
300011,4.0,0.0,0.0,0.0,0.0,0.94422,85.125
300012,2.0,0.0,0.0,0.0,0.0,1.0323,85.0
300014,2.0,0.0,0.0,0.0,0.0,1.0228666666666666,89.25
300017,4.0,0.0,0.0,1.0,0.0,1.018525,85.125
300018,4.0,0.0,0.0,0.0,0.0,1.0102,88.625
300019,4.0,0.0,0.0,0.0,0.0,0.962275,84.375
300020,3.0,0.0,0.0,0.0,0.0,1.0299,85.125
300023,5.0,0.0,0.0,0.0,0.0,0.9864599999999999,86.75
300029,3.0,0.0,1.0,0.0,1.0,1.0478500000000002,84.375
300034,3.0,0.0,2.0,2.0,0.0,0.9822666666666665,86.625
301300,,0.0,0.0,0.0,0.0,,
301301,,0.0,0.0,0.0,0.0,,
301302,2.0,0.0,0.0,0.0,0.0,,90.75
301303,,0.0,0.0,0.0,0.0,,
301304,,0.0,0.0,0.0,0.0,,88.625
301305,,0.0,0.0,0.0,0.0,,91.625
301306,,0.0,0.0,0.0,0.0,,
301307,3.0,0.0,0.0,0.0,0.0,,90.125
301308,4.0,0.0,0.0,0.0,0.0,,
301309,2.0,0.0,0.0,0.0,0.0,,88.125
301310,4.0,0.0,0.0,0.0,0.0,,88.0
301311,3.0,0.0,0.0,0.0,0.0,,89.75
301312,3.0,0.0,0.0,0.0,0.0,,88.25
304000,,,,,,,
304001,,,,,,,
310001,5.0,2.0,0.0,5.0,0.0,0.9258000000000001,84.75
310002,2.0,0.0,0.0,0.0,0.0,1.06256,81.875
310003,3.0,0.0,0.0,1.0,0.0,1.0557,82.125
310005,4.0,0.0,0.0,1.0,0.0,1.04092,84.625
310006,3.0,0.0,0.0,0.0,0.0,1.04825,83.625
310008,4.0,0.0,0.0,0.0,0.0,0.98994,85.875
310009,2.0,0.0,0.0,0.0,0.0,0.9931749999999999,83.0
310010,3.0,0.0,0.0,1.0,0.0,1.1067399999999998,86.0
310011,3.0,0.0,2.0,0.0,0.0,1.02365,
310012,3.0,0.0,1.0,0.0,1.0,1.0078500000000001,87.5
310014,2.0,0.0,3.0,0.0,0.0,1.0777166666666667,83.125
310015,5.0,3.0,0.0,3.0,0.0,0.85405,85.75
310016,2.0,0.0,0.0,0.0,0.0,1.013275,80.75
310017,4.0,0.0,0.0,1.0,0.0,0.883325,85.5
310019,3.0,0.0,0.0,0.0,0.0,1.0568166666666665,80.75
31001F,3.0,0.0,0.0,1.0,0.0,,85.25
310022,3.0,0.0,0.0,0.0,0.0,1.0947200000000001,84.0
310024,3.0,0.0,0.0,0.0,0.0,1.02685,85.375
310025,2.0,0.0,0.0,0.0,0.0,1.07546,79.5
310027,2.0,0.0,0.0,0.0,1.0,1.0578666666666667,80.625
310028,4.0,0.0,0.0,0.0,0.0,0.9898200000000001,84.0
310029,2.0,0.0,0.0,0.0,0.0,1.01352,80.75
310031,4.0,0.0,3.0,0.0,0.0,1.0375999999999999,86.75
310032,2.0,0.0,0.0,0.0,0.0,1.0916000000000001,84.875
310034,4.0,0.0,0.0,0.0,0.0,1.0303399999999998,86.375
310038,2.0,0.0,0.0,0.0,1.0,1.1265333333333334,84.375
310039,3.0,0.0,0.0,0.0,0.0,1.0221,81.5
310040,1.0,0.0,1.0,0.0,0.0,1.0087333333333335,79.75
310041,1.0,0.0,0.0,0.0,2.0,1.11216,81.875
310044,3.0,0.0,0.0,0.0,1.0,1.0452400000000002,83.125
310045,4.0,1.0,0.0,0.0,0.0,1.0089333333333332,86.25
310047,4.0,0.0,0.0,0.0,0.0,1.046075,84.625
310048,3.0,0.0,0.0,0.0,1.0,1.0955799999999998,85.625
310050,3.0,0.0,0.0,0.0,1.0,1.04226,82.25
310051,4.0,1.0,0.0,1.0,0.0,0.8986599999999999,84.5
310052,3.0,0.0,0.0,2.0,0.0,1.03058,83.75
310054,3.0,0.0,0.0,0.0,0.0,0.99138,83.625
310057,3.0,0.0,0.0,0.0,0.0,0.972,80.125
310058,,0.0,0.0,0.0,0.0,1.0355,
310060,5.0,0.0,0.0,0.0,0.0,1.067275,85.375
310061,2.0,0.0,0.0,0.0,0.0,1.0425,80.75
310064,3.0,0.0,0.0,0.0,0.0,0.9925999999999999,83.625
310069,3.0,0.0,0.0,0.0,0.0,1.058775,87.125
310070,4.0,0.0,0.0,0.0,0.0,1.0065600000000001,85.125
310073,3.0,1.0,1.0,2.0,0.0,1.0043833333333334,82.625
310074,2.0,0.0,0.0,0.0,0.0,1.0233,84.625
310075,3.0,0.0,0.0,0.0,0.0,1.0155800000000001,86.125
310076,3.0,0.0,2.0,0.0,0.0,1.0463000000000002,84.125
310083,1.0,0.0,0.0,0.0,0.0,1.1467,76.25
310084,2.0,0.0,0.0,1.0,0.0,1.1016333333333332,84.875
310086,2.0,0.0,0.0,0.0,0.0,1.15514,84.125
310092,2.0,0.0,1.0,0.0,1.0,1.0047333333333333,78.25
310096,4.0,0.0,0.0,0.0,0.0,1.0266666666666666,84.25
310108,3.0,0.0,1.0,1.0,0.0,1.0102,80.75
310110,3.0,0.0,0.0,0.0,0.0,1.04836,85.5
310111,2.0,0.0,0.0,1.0,0.0,1.063875,84.125
310112,3.0,0.0,0.0,0.0,0.0,1.0047,83.125
310113,4.0,0.0,0.0,0.0,0.0,1.0077,82.875
310115,3.0,0.0,0.0,0.0,0.0,1.0069000000000001,82.5
310118,1.0,0.0,0.0,0.0,1.0,1.00115,84.375
310119,1.0,0.0,0.0,0.0,0.0,1.0215333333333334,79.25
310130,4.0,0.0,0.0,0.0,0.0,0.9360249999999999,84.5
312024,,,,,,,
313300,,,,,,,
313302,,,,,,,
314001,,,,,,,
314005,,,,,,,
314011,,,,,,,
314012,,,,,,,
314013,,,,,,,
314016,,,,,,,
314018,,,,,,,
314019,,,,,,,
314020,,,,,,,
314021,,,,,,,
314022,,,,,,,
314023,,,,,,,
314024,,,,,,,
314027,,,,,,,
320001,2.0,0.0,3.0,0.0,0.0,0.9838250000000001,82.375
320002,5.0,0.0,2.0,0.0,0.0,0.884325,84.75
320004,3.0,0.0,0.0,0.0,0.0,0.96752,85.875
320005,2.0,0.0,0.0,0.0,0.0,0.96705,83.0
320006,2.0,0.0,0.0,0.0,1.0,1.028,80.875
320009,3.0,0.0,3.0,0.0,0.0,0.9669333333333334,83.25
320011,,0.0,0.0,0.0,0.0,0.9387,89.125
320017,2.0,0.0,0.0,0.0,0.0,0.98255,80.625
320018,1.0,0.0,1.0,0.0,1.0,1.0250400000000002,82.25
320021,3.0,0.0,2.0,2.0,1.0,0.9308833333333332,84.125
320022,2.0,0.0,0.0,0.0,0.0,0.9847,85.0
320030,,0.0,0.0,0.0,0.0,1.0339666666666667,
320033,,0.0,0.0,0.0,0.0,1.0049000000000001,85.875
320057,,,,,,,
320059,,0.0,0.0,0.0,0.0,1.0198,82.5
32005F,3.0,0.0,2.0,2.0,0.0,,87.25
320060,,0.0,0.0,0.0,0.0,,
320061,2.0,0.0,0.0,0.0,0.0,0.9953000000000001,78.625
320062,,0.0,0.0,0.0,0.0,,
320063,2.0,0.0,0.0,0.0,0.0,1.0036749999999999,79.375
320065,3.0,0.0,0.0,0.0,0.0,0.9786,90.0
320074,,0.0,0.0,0.0,0.0,0.9479500000000001,85.625
320084,,0.0,0.0,0.0,0.0,0.9894,
320085,1.0,0.0,0.0,0.0,0.0,1.04778,80.75
320086,,0.0,0.0,0.0,0.0,0.99245,87.0
320090,3.0,0.0,0.0,0.0,0.0,0.9821,85.25
320091,3.0,0.0,0.0,0.0,0.0,0.985775,89.625
320779,,,,,,,
321300,,0.0,0.0,0.0,0.0,,
321301,,0.0,0.0,0.0,0.0,,
321302,,,,,,,
321304,,0.0,0.0,0.0,0.0,,
321305,,0.0,0.0,0.0,0.0,,
321306,2.0,0.0,0.0,0.0,0.0,,88.75
321307,,0.0,0.0,0.0,0.0,,
321308,,0.0,0.0,0.0,0.0,,
321309,,0.0,0.0,0.0,0.0,,
321310,3.0,0.0,0.0,0.0,0.0,,84.625
321311,2.0,0.0,0.0,0.0,0.0,,88.125
321312,,,,,,,
321313,,,,,,,
324010,,,,,,,
324012,,,,,,,
324013,,,,,,,
324014,,,,,,,
330005,3.0,0.0,3.0,1.0,0.0,1.0028,82.25
330006,1.0,0.0,0.0,0.0,0.0,1.0296500000000002,75.875
330009,1.0,0.0,0.0,0.0,0.0,1.0893,81.25
